SR.No.,Device No.,Date,Time,kWh,kVARH Lag,kVA,kVARH Lead,Total
1197,SH000458,07.12.2019,22:00:00,354.8,42.4,715.2,0.0,1112.4
1198,SH000458,07.12.2019,22:30:00,353.2,41.6,711.2,0.0,1106.0
1199,SH000458,07.12.2019,23:00:00,353.2,41.2,711.2,0.0,1105.6
1200,SH000458,07.12.2019,23:30:00,351.2,41.2,707.2,0.0,1099.6
1201,SH000458,08.12.2019,00:00:00,350.8,40.8,706.4,0.0,1098.0
1202,SH000458,08.12.2019,00:30:00,351.2,41.6,707.2,0.0,1100.0
1203,SH000458,08.12.2019,01:00:00,351.6,42.0,708.8,0.0,1102.4
1204,SH000458,08.12.2019,01:30:00,349.2,41.6,703.2,0.0,1094.0
1205,SH000458,08.12.2019,02:00:00,347.6,41.6,700.0,0.0,1089.2
1206,SH000458,08.12.2019,02:30:00,348.0,41.6,701.6,0.0,1091.2
1207,SH000458,08.12.2019,03:00:00,348.0,42.4,701.6,0.0,1092.0
1208,SH000458,08.12.2019,03:30:00,347.6,42.0,700.0,0.0,1089.6
1209,SH000458,08.12.2019,04:00:00,348.4,43.2,702.4,0.0,1094.0
1210,SH000458,08.12.2019,04:30:00,346.8,42.4,698.4,0.0,1087.6
1211,SH000458,08.12.2019,05:00:00,346.0,41.2,696.8,0.0,1084.0
1212,SH000458,08.12.2019,05:30:00,350.0,41.6,704.8,0.0,1096.4
1213,SH000458,08.12.2019,06:00:00,346.0,40.4,696.8,0.0,1083.1999999999998
1214,SH000458,08.12.2019,06:30:00,349.6,41.2,704.0,0.0,1094.8
1215,SH000458,08.12.2019,07:00:00,349.2,40.8,703.2,0.0,1093.2
1216,SH000458,08.12.2019,07:30:00,349.2,40.4,703.2,0.0,1092.8
1217,SH000458,08.12.2019,08:00:00,350.4,40.4,705.6,0.0,1096.4
1218,SH000458,08.12.2019,08:30:00,348.8,39.6,702.4,0.0,1090.8
1219,SH000458,08.12.2019,09:00:00,352.4,40.4,709.6,0.0,1102.4
1220,SH000458,08.12.2019,09:30:00,351.6,39.6,707.2,0.0,1098.4
1221,SH000458,08.12.2019,10:00:00,349.2,38.8,703.2,0.0,1091.2
1222,SH000458,08.12.2019,10:30:00,352.4,39.6,708.8,0.0,1100.8
1223,SH000458,08.12.2019,11:00:00,349.2,38.4,702.4,0.0,1090.0
1224,SH000458,08.12.2019,11:30:00,353.2,39.6,709.6,0.0,1102.4
1225,SH000458,08.12.2019,12:00:00,350.8,39.2,706.4,0.0,1096.4
1226,SH000458,08.12.2019,12:30:00,353.6,40.0,712.0,0.0,1105.6
1227,SH000458,08.12.2019,13:00:00,355.2,41.2,715.2,0.0,1111.6
1228,SH000458,08.12.2019,13:30:00,355.6,40.8,716.0,0.0,1112.4
1229,SH000458,08.12.2019,14:00:00,352.8,40.0,710.4,0.0,1103.2
1230,SH000458,08.12.2019,14:30:00,356.0,40.8,716.8,0.0,1113.6
1231,SH000458,08.12.2019,15:00:00,357.2,41.6,719.2,0.0,1118.0
1232,SH000458,08.12.2019,15:30:00,358.4,42.0,721.6,0.0,1122.0
1233,SH000458,08.12.2019,16:00:00,354.0,41.2,712.8,0.0,1108.0
1234,SH000458,08.12.2019,16:30:00,352.4,40.8,709.6,0.0,1102.8
1235,SH000458,08.12.2019,17:00:00,352.8,40.8,710.4,0.0,1104.0
1236,SH000458,08.12.2019,17:30:00,352.4,40.4,709.6,0.0,1102.4
1237,SH000458,08.12.2019,18:00:00,351.2,39.6,706.4,0.0,1097.2
1238,SH000458,08.12.2019,18:30:00,349.2,39.6,703.2,0.0,1092.0
1239,SH000458,08.12.2019,19:00:00,348.4,38.4,700.8,0.0,1087.6
1240,SH000458,08.12.2019,19:30:00,350.4,39.6,705.6,0.0,1095.6
1241,SH000458,08.12.2019,20:00:00,348.8,39.2,701.6,0.0,1089.6
1242,SH000458,08.12.2019,20:30:00,348.4,38.8,701.6,0.0,1088.8
1243,SH000458,08.12.2019,21:00:00,350.8,40.0,706.4,0.0,1097.2
1244,SH000458,08.12.2019,21:30:00,348.4,39.2,700.8,0.0,1088.3999999999999
1245,SH000458,08.12.2019,22:00:00,350.0,39.6,704.8,0.0,1094.4
1246,SH000458,08.12.2019,22:30:00,350.4,39.2,705.6,0.0,1095.2
1247,SH000458,08.12.2019,23:00:00,348.8,39.2,702.4,0.0,1090.4
1248,SH000458,08.12.2019,23:30:00,346.4,39.2,697.6,0.0,1083.2
1249,SH000458,09.12.2019,00:00:00,348.8,40.4,702.4,0.0,1091.6
1250,SH000458,09.12.2019,00:30:00,344.8,39.6,694.4,0.0,1078.8
1251,SH000458,09.12.2019,01:00:00,344.8,40.8,694.4,0.0,1080.0
1252,SH000458,09.12.2019,01:30:00,344.0,40.8,692.8,0.0,1077.6
1253,SH000458,09.12.2019,02:00:00,344.4,42.0,694.4,0.0,1080.8
1254,SH000458,09.12.2019,02:30:00,343.6,42.0,692.0,0.0,1077.6
1255,SH000458,09.12.2019,03:00:00,343.2,42.4,692.0,0.0,1077.6
1256,SH000458,09.12.2019,03:30:00,342.8,42.0,691.2,0.0,1076.0
1257,SH000458,09.12.2019,04:00:00,340.0,42.0,686.4,0.0,1068.4
1258,SH000458,09.12.2019,04:30:00,341.6,41.6,688.8,0.0,1072.0
1259,SH000458,09.12.2019,05:00:00,345.2,42.0,696.8,0.0,1084.0
1260,SH000458,09.12.2019,05:30:00,343.2,40.0,691.2,0.0,1074.4
1261,SH000458,09.12.2019,06:00:00,342.0,39.6,688.8,0.0,1070.4
1262,SH000458,09.12.2019,06:30:00,345.2,40.0,695.2,0.0,1080.4
1263,SH000458,09.12.2019,07:00:00,343.2,38.0,691.2,0.0,1072.4
1264,SH000458,09.12.2019,07:30:00,346.0,38.4,696.8,0.0,1081.1999999999998
1265,SH000458,09.12.2019,08:00:00,344.8,38.4,694.4,0.0,1077.6
1266,SH000458,09.12.2019,08:30:00,347.6,38.4,700.0,0.0,1086.0
1267,SH000458,09.12.2019,09:00:00,348.8,39.6,702.4,0.0,1090.8
1268,SH000458,09.12.2019,09:30:00,349.6,39.6,704.0,0.0,1093.2
1269,SH000458,09.12.2019,10:00:00,357.6,42.4,720.0,0.0,1120.0
1270,SH000458,09.12.2019,10:30:00,357.2,43.6,720.0,0.0,1120.8
1271,SH000458,09.12.2019,11:00:00,359.6,44.0,725.6,0.0,1129.2
1272,SH000458,09.12.2019,11:30:00,349.2,37.6,703.2,0.0,1090.0
1273,SH000458,09.12.2019,12:00:00,364.0,45.6,734.4,0.0,1144.0
1274,SH000458,09.12.2019,12:30:00,360.8,45.6,727.2,0.0,1133.6000000000001
1275,SH000458,09.12.2019,13:00:00,357.6,43.6,721.6,0.0,1122.8000000000002
1276,SH000458,09.12.2019,13:30:00,364.8,45.2,735.2,0.0,1145.2
1277,SH000458,09.12.2019,14:00:00,358.8,42.4,722.4,0.0,1123.6
1278,SH000458,09.12.2019,14:30:00,363.6,43.6,732.0,0.0,1139.2
1279,SH000458,09.12.2019,15:00:00,362.8,43.2,731.2,0.0,1137.2
1280,SH000458,09.12.2019,15:30:00,364.0,43.6,733.6,0.0,1141.2
1281,SH000458,09.12.2019,16:00:00,364.4,43.6,733.6,0.0,1141.6
1282,SH000458,09.12.2019,16:30:00,361.2,43.6,728.8,0.0,1133.6
1283,SH000458,09.12.2019,17:00:00,359.2,43.2,723.2,0.0,1125.6
1284,SH000458,09.12.2019,17:30:00,360.0,43.6,724.8,0.0,1128.4
1285,SH000458,09.12.2019,18:00:00,358.4,43.2,723.2,0.0,1124.8
1286,SH000458,09.12.2019,18:30:00,354.8,42.8,716.0,0.0,1113.6
1287,SH000458,09.12.2019,19:00:00,358.4,44.0,721.6,0.0,1124.0
1288,SH000458,09.12.2019,19:30:00,353.6,42.0,712.0,0.0,1107.6
1289,SH000458,09.12.2019,20:00:00,358.8,43.2,722.4,0.0,1124.4
1290,SH000458,09.12.2019,20:30:00,351.6,41.2,708.0,0.0,1100.8
1291,SH000458,09.12.2019,21:00:00,357.6,43.2,720.8,0.0,1121.6
1292,SH000458,09.12.2019,21:30:00,353.6,42.4,712.0,0.0,1108.0
1293,SH000458,09.12.2019,22:00:00,356.8,42.8,718.4,0.0,1118.0
1294,SH000458,09.12.2019,22:30:00,355.6,42.4,716.0,0.0,1114.0
1295,SH000458,09.12.2019,23:00:00,353.2,41.6,712.0,0.0,1106.8
1296,SH000458,09.12.2019,23:30:00,355.6,42.8,716.0,0.0,1114.4
1297,SH000458,10.12.2019,00:00:00,351.2,41.6,707.2,0.0,1100.0
1298,SH000458,10.12.2019,00:30:00,350.8,40.8,705.6,0.0,1097.2
1299,SH000458,10.12.2019,01:00:00,352.0,41.2,708.8,0.0,1102.0
1300,SH000458,10.12.2019,01:30:00,347.2,39.6,699.2,0.0,1086.0
1301,SH000458,10.12.2019,02:00:00,347.2,40.0,699.2,0.0,1086.4
1302,SH000458,10.12.2019,02:30:00,347.6,40.4,700.0,0.0,1088.0
1303,SH000458,10.12.2019,03:00:00,348.0,40.8,700.8,0.0,1089.6
1304,SH000458,10.12.2019,03:30:00,347.6,40.8,700.0,0.0,1088.4
1305,SH000458,10.12.2019,04:00:00,345.2,40.4,695.2,0.0,1080.8
1306,SH000458,10.12.2019,04:30:00,347.2,40.8,699.2,0.0,1087.2
1307,SH000458,10.12.2019,05:00:00,349.2,41.2,703.2,0.0,1093.6
1308,SH000458,10.12.2019,05:30:00,347.6,40.0,699.2,0.0,1086.8000000000002
1309,SH000458,10.12.2019,06:00:00,347.6,39.2,699.2,0.0,1086.0
1310,SH000458,10.12.2019,06:30:00,347.6,38.4,700.0,0.0,1086.0
1311,SH000458,10.12.2019,07:00:00,347.2,39.6,698.4,0.0,1085.2
1312,SH000458,10.12.2019,07:30:00,351.6,41.2,708.0,0.0,1100.8
1313,SH000458,10.12.2019,08:00:00,348.0,40.0,700.8,0.0,1088.8
1314,SH000458,10.12.2019,08:30:00,353.2,40.8,711.2,0.0,1105.2
1315,SH000458,10.12.2019,09:00:00,352.8,40.4,710.4,0.0,1103.6
1316,SH000458,10.12.2019,09:30:00,357.2,41.6,719.2,0.0,1118.0
1317,SH000458,10.12.2019,10:00:00,349.6,39.6,704.0,0.0,1093.2
1318,SH000458,10.12.2019,10:30:00,353.6,40.4,712.0,0.0,1106.0
1319,SH000458,10.12.2019,11:00:00,328.4,23.2,660.0,0.0,1011.5999999999999
1320,SH000458,10.12.2019,11:30:00,299.2,1.6,598.4,0.0,899.2
1321,SH000458,10.12.2019,12:00:00,300.8,1.6,601.6,0.0,904.0
1322,SH000458,10.12.2019,12:30:00,299.6,1.6,599.2,0.0,900.4000000000001
1323,SH000458,10.12.2019,13:00:00,300.0,1.6,600.0,0.0,901.6
1324,SH000458,10.12.2019,13:30:00,299.6,1.6,599.2,0.0,900.4000000000001
1325,SH000458,10.12.2019,14:00:00,299.6,1.6,599.2,0.0,900.4000000000001
1326,SH000458,10.12.2019,14:30:00,299.6,1.6,599.2,0.0,900.4000000000001
1327,SH000458,10.12.2019,15:00:00,301.6,2.0,603.2,0.0,906.8000000000001
1328,SH000458,10.12.2019,15:30:00,299.2,1.6,598.4,0.0,899.2
1329,SH000458,10.12.2019,16:00:00,300.4,1.2,600.8,0.0,902.3999999999999
1330,SH000458,10.12.2019,16:30:00,300.4,1.2,600.8,0.0,902.3999999999999
1331,SH000458,10.12.2019,17:00:00,299.6,0.8,599.2,0.0,899.6000000000001
1332,SH000458,10.12.2019,17:30:00,300.8,0.8,601.6,0.0,903.2
1333,SH000458,10.12.2019,18:00:00,324.4,18.0,650.4,0.0,992.8
1334,SH000458,10.12.2019,18:30:00,361.6,44.4,728.8,0.0,1134.8
1335,SH000458,10.12.2019,19:00:00,354.8,42.4,714.4,0.0,1111.6
1336,SH000458,10.12.2019,19:30:00,355.2,42.8,716.0,0.0,1114.0
1337,SH000458,10.12.2019,20:00:00,360.8,45.6,726.4,0.0,1132.8
1338,SH000458,10.12.2019,20:30:00,354.0,44.4,714.4,0.0,1112.8
1339,SH000458,10.12.2019,21:00:00,355.2,44.8,715.2,0.0,1115.2
1340,SH000458,10.12.2019,21:30:00,354.8,44.8,714.4,0.0,1114.0
1341,SH000458,10.12.2019,22:00:00,356.4,43.2,718.4,0.0,1118.0
1342,SH000458,10.12.2019,22:30:00,352.4,40.4,708.8,0.0,1101.6
1343,SH000458,10.12.2019,23:00:00,354.8,41.6,714.4,0.0,1110.8
1344,SH000458,10.12.2019,23:30:00,352.4,41.2,709.6,0.0,1103.2
1345,SH000458,11.12.2019,00:00:00,352.4,41.2,710.4,0.0,1104.0
1346,SH000458,11.12.2019,00:30:00,352.8,42.0,710.4,0.0,1105.2
1347,SH000458,11.12.2019,01:00:00,345.2,40.0,695.2,0.0,1080.4
1348,SH000458,11.12.2019,01:30:00,349.2,41.2,703.2,0.0,1093.6
1349,SH000458,11.12.2019,02:00:00,346.4,40.8,697.6,0.0,1084.8
1350,SH000458,11.12.2019,02:30:00,348.8,41.6,702.4,0.0,1092.8
1351,SH000458,11.12.2019,03:00:00,345.6,41.2,696.8,0.0,1083.6
1352,SH000458,11.12.2019,03:30:00,347.2,42.0,699.2,0.0,1088.4
1353,SH000458,11.12.2019,04:00:00,345.6,41.6,696.0,0.0,1083.2
1354,SH000458,11.12.2019,04:30:00,347.6,41.6,700.0,0.0,1089.2
1355,SH000458,11.12.2019,05:00:00,346.4,40.4,697.6,0.0,1084.4
1356,SH000458,11.12.2019,05:30:00,345.6,40.0,696.0,0.0,1081.6
1357,SH000458,11.12.2019,06:00:00,346.4,39.6,697.6,0.0,1083.6
1358,SH000458,11.12.2019,06:30:00,347.6,39.2,700.0,0.0,1086.8
1359,SH000458,11.12.2019,07:00:00,346.4,38.0,696.8,0.0,1081.1999999999998
1360,SH000458,11.12.2019,07:30:00,350.0,39.2,704.8,0.0,1094.0
1361,SH000458,11.12.2019,08:00:00,349.6,38.8,704.0,0.0,1092.4
1362,SH000458,11.12.2019,08:30:00,349.2,39.2,703.2,0.0,1091.6
1363,SH000458,11.12.2019,09:00:00,349.6,39.2,704.0,0.0,1092.8
1364,SH000458,11.12.2019,09:30:00,353.2,40.0,710.4,0.0,1103.6
1365,SH000458,11.12.2019,10:00:00,357.2,41.2,719.2,0.0,1117.6
1366,SH000458,11.12.2019,10:30:00,358.8,41.6,722.4,0.0,1122.8
1367,SH000458,11.12.2019,11:00:00,358.4,41.2,721.6,0.0,1121.2
1368,SH000458,11.12.2019,11:30:00,359.2,42.0,723.2,0.0,1124.4
1369,SH000458,11.12.2019,12:00:00,364.0,43.2,732.8,0.0,1140.0
1370,SH000458,11.12.2019,12:30:00,360.4,43.6,726.4,0.0,1130.4
1371,SH000458,11.12.2019,13:00:00,365.6,46.4,736.8,0.0,1148.8
1372,SH000458,11.12.2019,13:30:00,364.4,45.2,735.2,0.0,1144.8
1373,SH000458,11.12.2019,14:00:00,364.0,44.0,732.8,0.0,1140.8
1374,SH000458,11.12.2019,14:30:00,362.8,43.6,730.4,0.0,1136.8
1375,SH000458,11.12.2019,15:00:00,362.0,44.0,729.6,0.0,1135.6
1376,SH000458,11.12.2019,15:30:00,366.0,44.8,738.4,0.0,1149.2
1377,SH000458,11.12.2019,16:00:00,363.2,44.4,731.2,0.0,1138.8
1378,SH000458,11.12.2019,16:30:00,363.6,45.2,733.6,0.0,1142.4
1379,SH000458,11.12.2019,17:00:00,364.0,46.4,734.4,0.0,1144.8
1380,SH000458,11.12.2019,17:30:00,362.8,46.0,731.2,0.0,1140.0
1381,SH000458,11.12.2019,18:00:00,366.0,46.0,737.6,0.0,1149.6
1382,SH000458,11.12.2019,18:30:00,358.0,44.4,721.6,0.0,1124.0
1383,SH000458,11.12.2019,19:00:00,360.8,46.0,727.2,0.0,1134.0
1384,SH000458,11.12.2019,19:30:00,359.2,45.6,724.0,0.0,1128.8
1385,SH000458,11.12.2019,20:00:00,358.4,43.2,722.4,0.0,1124.0
1386,SH000458,11.12.2019,20:30:00,360.0,44.0,724.8,0.0,1128.8
1387,SH000458,11.12.2019,21:00:00,358.0,43.2,720.8,0.0,1122.0
1388,SH000458,11.12.2019,21:30:00,358.4,43.6,722.4,0.0,1124.4
1389,SH000458,11.12.2019,22:00:00,358.4,44.0,721.6,0.0,1124.0
1390,SH000458,11.12.2019,22:30:00,354.0,42.0,712.8,0.0,1108.8
1391,SH000458,11.12.2019,23:00:00,358.0,43.2,721.6,0.0,1122.8
1392,SH000458,11.12.2019,23:30:00,354.0,41.2,712.8,0.0,1108.0
1393,SH000458,12.12.2019,00:00:00,352.8,42.0,710.4,0.0,1105.2
1394,SH000458,12.12.2019,00:30:00,354.0,42.4,712.8,0.0,1109.1999999999998
1395,SH000458,12.12.2019,01:00:00,350.8,42.0,707.2,0.0,1100.0
1396,SH000458,12.12.2019,01:30:00,351.6,42.0,708.0,0.0,1101.6
1397,SH000458,12.12.2019,02:00:00,350.4,42.4,705.6,0.0,1098.4
1398,SH000458,12.12.2019,02:30:00,350.4,42.8,706.4,0.0,1099.6
1399,SH000458,12.12.2019,03:00:00,349.6,43.2,704.8,0.0,1097.6
1400,SH000458,12.12.2019,03:30:00,350.0,43.2,706.4,0.0,1099.6
1401,SH000458,12.12.2019,04:00:00,348.8,43.2,703.2,0.0,1095.2
1402,SH000458,12.12.2019,04:30:00,349.2,42.8,703.2,0.0,1095.2
1403,SH000458,12.12.2019,05:00:00,350.4,42.8,705.6,0.0,1098.8
1404,SH000458,12.12.2019,05:30:00,348.4,40.4,700.8,0.0,1089.6
1405,SH000458,12.12.2019,06:00:00,350.4,40.0,705.6,0.0,1096.0
1406,SH000458,12.12.2019,06:30:00,351.6,40.4,708.0,0.0,1100.0
1407,SH000458,12.12.2019,07:00:00,349.6,39.2,703.2,0.0,1092.0
1408,SH000458,12.12.2019,07:30:00,355.2,41.2,715.2,0.0,1111.6
1409,SH000458,12.12.2019,08:00:00,352.0,42.8,709.6,0.0,1104.4
1410,SH000458,12.12.2019,08:30:00,352.4,41.6,709.6,0.0,1103.6
1411,SH000458,12.12.2019,09:00:00,355.2,41.6,715.2,0.0,1112.0
1412,SH000458,12.12.2019,09:30:00,358.4,42.8,722.4,0.0,1123.6
1413,SH000458,12.12.2019,10:00:00,354.8,41.2,714.4,0.0,1110.4
1414,SH000458,12.12.2019,10:30:00,357.6,40.4,720.0,0.0,1118.0
1415,SH000458,12.12.2019,11:00:00,362.0,43.2,729.6,0.0,1134.8
1416,SH000458,12.12.2019,11:30:00,358.0,40.0,720.8,0.0,1118.8
1417,SH000458,12.12.2019,12:00:00,367.2,45.2,740.0,0.0,1152.4
1418,SH000458,12.12.2019,12:30:00,346.4,33.6,697.6,0.0,1077.6
1419,SH000458,12.12.2019,13:00:00,301.6,1.2,603.2,0.0,906.0
1420,SH000458,12.12.2019,13:30:00,299.6,0.8,599.2,0.0,899.6000000000001
1421,SH000458,12.12.2019,14:00:00,300.8,1.2,601.6,0.0,903.6
1422,SH000458,12.12.2019,14:30:00,301.2,1.6,602.4,0.0,905.2
1423,SH000458,12.12.2019,15:00:00,299.6,0.8,599.2,0.0,899.6000000000001
1424,SH000458,12.12.2019,15:30:00,300.4,0.8,600.8,0.0,902.0
1425,SH000458,12.12.2019,16:00:00,300.8,0.8,601.6,0.0,903.2
1426,SH000458,12.12.2019,16:30:00,300.8,0.8,601.6,0.0,903.2
1427,SH000458,12.12.2019,17:00:00,301.2,0.8,602.4,0.0,904.4
1428,SH000458,12.12.2019,17:30:00,300.0,0.8,600.0,0.0,900.8
1429,SH000458,12.12.2019,18:00:00,300.8,0.8,601.6,0.0,903.2
1430,SH000458,12.12.2019,18:30:00,300.0,0.8,600.0,0.0,900.8
1431,SH000458,12.12.2019,19:00:00,299.6,0.8,599.2,0.0,899.6000000000001
1432,SH000458,12.12.2019,19:30:00,299.6,0.8,599.2,0.0,899.6000000000001
1433,SH000458,12.12.2019,20:00:00,299.2,1.6,598.4,0.0,899.2
1434,SH000458,12.12.2019,20:30:00,299.6,1.6,599.2,0.0,900.4000000000001
1435,SH000458,12.12.2019,21:00:00,299.2,1.6,598.4,0.0,899.2
1436,SH000458,12.12.2019,21:30:00,300.0,1.6,600.8,0.0,902.4
1437,SH000458,12.12.2019,22:00:00,300.4,2.4,600.8,0.0,903.5999999999999
1438,SH000458,12.12.2019,22:30:00,299.6,1.6,599.2,0.0,900.4000000000001
1439,SH000458,12.12.2019,23:00:00,298.0,0.8,596.0,0.0,894.8
1440,SH000458,12.12.2019,23:30:00,298.4,0.8,596.8,0.0,896.0
1441,SH000458,13.12.2019,00:00:00,298.0,0.8,595.2,0.0,894.0
1442,SH000458,13.12.2019,00:30:00,297.2,0.8,594.4,0.0,892.4
1443,SH000458,13.12.2019,01:00:00,297.2,0.8,594.4,0.0,892.4
1444,SH000458,13.12.2019,01:30:00,296.4,0.8,592.8,0.0,890.0
1445,SH000458,13.12.2019,02:00:00,296.0,0.8,592.0,0.0,888.8
1446,SH000458,13.12.2019,02:30:00,296.4,0.8,592.8,0.0,890.0
1447,SH000458,13.12.2019,03:00:00,295.2,0.8,590.4,0.0,886.4
1448,SH000458,13.12.2019,03:30:00,294.8,0.8,590.4,0.0,886.0
1449,SH000458,13.12.2019,04:00:00,295.2,0.8,590.4,0.0,886.4
1450,SH000458,13.12.2019,04:30:00,295.2,0.8,590.4,0.0,886.4
1451,SH000458,13.12.2019,05:00:00,294.4,0.8,588.8,0.0,884.0
1452,SH000458,13.12.2019,05:30:00,295.2,0.8,590.4,0.0,886.4
1453,SH000458,13.12.2019,06:00:00,295.6,0.8,591.2,0.0,887.6000000000001
1454,SH000458,13.12.2019,06:30:00,296.0,0.8,592.0,0.0,888.8
1455,SH000458,13.12.2019,07:00:00,296.4,0.8,592.8,0.0,890.0
1456,SH000458,13.12.2019,07:30:00,297.6,1.2,596.0,0.0,894.8
1457,SH000458,13.12.2019,08:00:00,297.2,0.8,594.4,0.0,892.4
1458,SH000458,13.12.2019,08:30:00,298.4,0.8,596.8,0.0,896.0
1459,SH000458,13.12.2019,09:00:00,297.6,0.8,595.2,0.0,893.6000000000001
1460,SH000458,13.12.2019,09:30:00,298.0,0.8,596.0,0.0,894.8
1461,SH000458,13.12.2019,10:00:00,300.0,1.6,600.0,0.0,901.6
1462,SH000458,13.12.2019,10:30:00,299.6,1.6,599.2,0.0,900.4000000000001
1463,SH000458,13.12.2019,11:00:00,300.4,1.6,600.8,0.0,902.8
1464,SH000458,13.12.2019,11:30:00,300.8,2.4,601.6,0.0,904.8
1465,SH000458,13.12.2019,12:00:00,301.6,2.4,603.2,0.0,907.2
1466,SH000458,13.12.2019,12:30:00,303.2,2.4,606.4,0.0,912.0
1467,SH000458,13.12.2019,13:00:00,302.0,1.6,604.0,0.0,907.6
1468,SH000458,13.12.2019,13:30:00,301.6,2.0,603.2,0.0,906.8000000000001
1469,SH000458,13.12.2019,14:00:00,350.0,34.4,704.0,0.0,1088.4
1470,SH000458,13.12.2019,14:30:00,354.0,38.0,712.8,0.0,1104.8
1471,SH000458,13.12.2019,15:00:00,376.8,48.4,760.0,0.0,1185.2
1472,SH000458,13.12.2019,15:30:00,362.8,43.6,730.4,0.0,1136.8
1473,SH000458,13.12.2019,16:00:00,363.6,43.6,732.0,0.0,1139.2
1474,SH000458,13.12.2019,16:30:00,351.2,35.6,706.4,0.0,1093.2
1475,SH000458,13.12.2019,17:00:00,359.2,42.4,723.2,0.0,1124.8
1476,SH000458,13.12.2019,17:30:00,356.8,41.6,718.4,0.0,1116.8
1477,SH000458,13.12.2019,18:00:00,357.2,42.0,720.0,0.0,1119.2
1478,SH000458,13.12.2019,18:30:00,355.6,40.8,716.0,0.0,1112.4
1479,SH000458,13.12.2019,19:00:00,356.4,42.0,717.6,0.0,1116.0
1480,SH000458,13.12.2019,19:30:00,360.0,43.2,725.6,0.0,1128.8
1481,SH000458,13.12.2019,20:00:00,356.4,43.2,718.4,0.0,1118.0
1482,SH000458,13.12.2019,20:30:00,355.6,42.8,716.0,0.0,1114.4
1483,SH000458,13.12.2019,21:00:00,357.2,44.0,720.0,0.0,1121.2
1484,SH000458,13.12.2019,21:30:00,354.4,43.2,714.4,0.0,1112.0
1485,SH000458,13.12.2019,22:00:00,352.4,42.0,710.4,0.0,1104.8
1486,SH000458,13.12.2019,22:30:00,355.6,44.8,716.0,0.0,1116.4
1487,SH000458,13.12.2019,23:00:00,354.4,44.8,715.2,0.0,1114.4
1488,SH000458,13.12.2019,23:30:00,352.4,42.4,710.4,0.0,1105.1999999999998
1489,SH000458,14.12.2019,00:00:00,349.6,40.4,704.0,0.0,1094.0
1490,SH000458,14.12.2019,00:30:00,350.4,41.2,705.6,0.0,1097.2
1491,SH000458,14.12.2019,01:00:00,352.0,40.8,708.8,0.0,1101.6
1492,SH000458,14.12.2019,01:30:00,350.8,41.2,706.4,0.0,1098.4
1493,SH000458,14.12.2019,02:00:00,348.8,40.8,702.4,0.0,1092.0
1494,SH000458,14.12.2019,02:30:00,348.4,40.4,700.8,0.0,1089.6
1495,SH000458,14.12.2019,03:00:00,350.0,40.0,704.8,0.0,1094.8
1496,SH000458,14.12.2019,03:30:00,346.4,39.2,696.8,0.0,1082.3999999999999
1497,SH000458,14.12.2019,04:00:00,344.8,39.2,694.4,0.0,1078.4
1498,SH000458,14.12.2019,04:30:00,346.4,39.2,697.6,0.0,1083.2
1499,SH000458,14.12.2019,05:00:00,344.8,38.0,693.6,0.0,1076.4
1500,SH000458,14.12.2019,05:30:00,344.8,38.0,694.4,0.0,1077.2
1501,SH000458,14.12.2019,06:00:00,345.6,37.6,696.0,0.0,1079.2
1502,SH000458,14.12.2019,06:30:00,348.4,38.8,701.6,0.0,1088.8
1503,SH000458,14.12.2019,07:00:00,348.8,38.8,702.4,0.0,1090.0
1504,SH000458,14.12.2019,07:30:00,349.6,38.8,703.2,0.0,1091.6000000000001
1505,SH000458,14.12.2019,08:00:00,350.8,41.2,706.4,0.0,1098.4
1506,SH000458,14.12.2019,08:30:00,350.0,41.6,705.6,0.0,1097.2
1507,SH000458,14.12.2019,09:00:00,350.0,38.4,704.8,0.0,1093.1999999999998
1508,SH000458,14.12.2019,09:30:00,353.6,39.6,712.0,0.0,1105.2
1509,SH000458,14.12.2019,10:00:00,352.8,39.6,710.4,0.0,1102.8
1510,SH000458,14.12.2019,10:30:00,356.8,42.4,719.2,0.0,1118.4
1511,SH000458,14.12.2019,11:00:00,354.4,39.2,712.8,0.0,1106.3999999999999
1512,SH000458,14.12.2019,11:30:00,353.6,39.6,712.0,0.0,1105.2
1513,SH000458,14.12.2019,12:00:00,356.0,40.4,716.8,0.0,1113.1999999999998
1514,SH000458,14.12.2019,12:30:00,355.6,40.4,716.0,0.0,1112.0
1515,SH000458,14.12.2019,13:00:00,359.6,42.8,724.8,0.0,1127.2
1516,SH000458,14.12.2019,13:30:00,355.6,40.8,716.0,0.0,1112.4
1517,SH000458,14.12.2019,14:00:00,358.0,41.2,720.8,0.0,1120.0
1518,SH000458,14.12.2019,14:30:00,356.8,40.4,718.4,0.0,1115.6
1519,SH000458,14.12.2019,15:00:00,357.6,41.2,720.0,0.0,1118.8
1520,SH000458,14.12.2019,15:30:00,298.8,34.8,602.4,0.0,936.0
1521,SH000458,14.12.2019,16:00:00,298.0,34.0,600.0,0.0,932.0
1522,SH000458,14.12.2019,16:30:00,354.4,40.4,713.6,0.0,1108.4
1523,SH000458,14.12.2019,17:00:00,354.0,40.0,712.0,0.0,1106.0
1524,SH000458,14.12.2019,17:30:00,354.8,39.6,713.6,0.0,1108.0
1525,SH000458,14.12.2019,18:00:00,355.2,40.4,715.2,0.0,1110.8
1526,SH000458,14.12.2019,18:30:00,353.2,39.2,710.4,0.0,1102.8
