SR.No.,Device No.,Date,Time,kWh,kVARH Lag,kVA,kVARH Lead,Total
2057,SH000269,07.12.2019,20:00:00,364.8,51.6,736.8,0.0,1153.2
2058,SH000269,07.12.2019,20:30:00,364.4,51.2,736.8,0.0,1152.3999999999999
2059,SH000269,07.12.2019,21:00:00,366.8,52.8,740.8,0.0,1160.4
2060,SH000269,07.12.2019,21:30:00,363.6,52.4,734.4,0.0,1150.4
2061,SH000269,07.12.2019,22:00:00,362.4,50.8,732.8,0.0,1146.0
2062,SH000269,07.12.2019,22:30:00,361.2,50.0,728.8,0.0,1140.0
2063,SH000269,07.12.2019,23:00:00,356.8,48.4,720.0,0.0,1125.2
2064,SH000269,07.12.2019,23:30:00,358.4,49.6,723.2,0.0,1131.2
2065,SH000269,08.12.2019,00:00:00,355.2,48.8,716.8,0.0,1120.8
2066,SH000269,08.12.2019,00:30:00,352.0,48.4,710.4,0.0,1110.8
2067,SH000269,08.12.2019,01:00:00,349.6,48.4,705.6,0.0,1103.6
2068,SH000269,08.12.2019,01:30:00,346.0,48.8,698.4,0.0,1093.2
2069,SH000269,08.12.2019,02:00:00,342.8,48.4,692.8,0.0,1084.0
2070,SH000269,08.12.2019,02:30:00,345.2,49.6,697.6,0.0,1092.4
2071,SH000269,08.12.2019,03:00:00,342.8,49.2,692.0,0.0,1084.0
2072,SH000269,08.12.2019,03:30:00,344.0,50.0,694.4,0.0,1088.4
2073,SH000269,08.12.2019,04:00:00,341.6,49.6,690.4,0.0,1081.6
2074,SH000269,08.12.2019,04:30:00,340.8,50.0,689.6,0.0,1080.4
2075,SH000269,08.12.2019,05:00:00,338.8,49.2,684.8,0.0,1072.8
2076,SH000269,08.12.2019,05:30:00,345.6,49.6,697.6,0.0,1092.8000000000002
2077,SH000269,08.12.2019,06:00:00,340.4,48.4,688.8,0.0,1077.6
2078,SH000269,08.12.2019,06:30:00,342.8,48.4,692.0,0.0,1083.2
2079,SH000269,08.12.2019,07:00:00,348.0,49.2,704.0,0.0,1101.2
2080,SH000269,08.12.2019,07:30:00,347.2,48.8,702.4,0.0,1098.4
2081,SH000269,08.12.2019,08:00:00,347.2,48.4,700.8,0.0,1096.3999999999999
2082,SH000269,08.12.2019,08:30:00,350.0,48.0,706.4,0.0,1104.4
2083,SH000269,08.12.2019,09:00:00,354.8,48.0,716.0,0.0,1118.8
2084,SH000269,08.12.2019,09:30:00,356.8,48.4,720.8,0.0,1126.0
2085,SH000269,08.12.2019,10:00:00,356.0,47.2,718.4,0.0,1121.6
2086,SH000269,08.12.2019,10:30:00,358.0,46.8,722.4,0.0,1127.2
2087,SH000269,08.12.2019,11:00:00,361.2,47.6,728.8,0.0,1137.6
2088,SH000269,08.12.2019,11:30:00,362.0,48.0,730.4,0.0,1140.4
2089,SH000269,08.12.2019,12:00:00,367.6,49.6,741.6,0.0,1158.8000000000002
2090,SH000269,08.12.2019,12:30:00,367.2,49.6,740.8,0.0,1157.6
2091,SH000269,08.12.2019,13:00:00,370.4,50.4,748.0,0.0,1168.8
2092,SH000269,08.12.2019,13:30:00,372.0,51.6,751.2,0.0,1174.8000000000002
2093,SH000269,08.12.2019,14:00:00,371.2,50.8,749.6,0.0,1171.6
2094,SH000269,08.12.2019,14:30:00,371.2,50.8,749.6,0.0,1171.6
2095,SH000269,08.12.2019,15:00:00,372.0,51.2,751.2,0.0,1174.4
2096,SH000269,08.12.2019,15:30:00,372.8,52.0,752.0,0.0,1176.8
2097,SH000269,08.12.2019,16:00:00,373.6,52.0,754.4,0.0,1180.0
2098,SH000269,08.12.2019,16:30:00,369.6,51.2,747.2,0.0,1168.0
2099,SH000269,08.12.2019,17:00:00,367.6,50.8,743.2,0.0,1161.6000000000001
2100,SH000269,08.12.2019,17:30:00,367.2,50.8,742.4,0.0,1160.4
2101,SH000269,08.12.2019,18:00:00,365.6,50.0,738.4,0.0,1154.0
2102,SH000269,08.12.2019,18:30:00,363.2,48.8,733.6,0.0,1145.6
2103,SH000269,08.12.2019,19:00:00,364.0,48.8,735.2,0.0,1148.0
2104,SH000269,08.12.2019,19:30:00,363.2,49.2,733.6,0.0,1146.0
2105,SH000269,08.12.2019,20:00:00,364.0,49.2,734.4,0.0,1147.6
2106,SH000269,08.12.2019,20:30:00,360.4,48.0,727.2,0.0,1135.6
2107,SH000269,08.12.2019,21:00:00,362.4,48.8,731.2,0.0,1142.4
2108,SH000269,08.12.2019,21:30:00,363.6,49.6,734.4,0.0,1147.6
2109,SH000269,08.12.2019,22:00:00,358.8,47.6,724.0,0.0,1130.4
2110,SH000269,08.12.2019,22:30:00,360.8,48.8,728.0,0.0,1137.6
2111,SH000269,08.12.2019,23:00:00,355.6,47.6,717.6,0.0,1120.8000000000002
2112,SH000269,08.12.2019,23:30:00,354.0,48.4,714.4,0.0,1116.8
2113,SH000269,09.12.2019,00:00:00,350.8,48.4,708.8,0.0,1108.0
2114,SH000269,09.12.2019,00:30:00,348.8,48.4,704.8,0.0,1102.0
2115,SH000269,09.12.2019,01:00:00,346.8,48.8,700.8,0.0,1096.4
2116,SH000269,09.12.2019,01:30:00,345.2,49.2,697.6,0.0,1092.0
2117,SH000269,09.12.2019,02:00:00,343.2,49.2,693.6,0.0,1086.0
2118,SH000269,09.12.2019,02:30:00,343.6,50.4,695.2,0.0,1089.2
2119,SH000269,09.12.2019,03:00:00,342.4,50.4,692.8,0.0,1085.6
2120,SH000269,09.12.2019,03:30:00,340.0,50.4,687.2,0.0,1077.6
2121,SH000269,09.12.2019,04:00:00,340.4,50.8,688.0,0.0,1079.2
2122,SH000269,09.12.2019,04:30:00,337.6,50.0,682.4,0.0,1070.0
2123,SH000269,09.12.2019,05:00:00,341.2,50.4,690.4,0.0,1082.0
2124,SH000269,09.12.2019,05:30:00,342.8,49.6,693.6,0.0,1086.0
2125,SH000269,09.12.2019,06:00:00,342.0,48.0,690.4,0.0,1080.4
2126,SH000269,09.12.2019,06:30:00,344.4,48.0,695.2,0.0,1087.6
2127,SH000269,09.12.2019,07:00:00,346.0,47.6,699.2,0.0,1092.8000000000002
2128,SH000269,09.12.2019,07:30:00,348.8,46.8,704.0,0.0,1099.6
2129,SH000269,09.12.2019,08:00:00,352.4,48.0,711.2,0.0,1111.6
2130,SH000269,09.12.2019,08:30:00,352.8,46.8,712.0,0.0,1111.6
2131,SH000269,09.12.2019,09:00:00,356.4,48.4,720.8,0.0,1125.6
2132,SH000269,09.12.2019,09:30:00,360.0,49.2,726.4,0.0,1135.6
2133,SH000269,09.12.2019,10:00:00,362.8,49.6,732.8,0.0,1145.2
2134,SH000269,09.12.2019,10:30:00,367.2,52.4,741.6,0.0,1161.2
2135,SH000269,09.12.2019,11:00:00,370.0,54.0,747.2,0.0,1171.2
2136,SH000269,09.12.2019,11:30:00,370.4,54.0,749.6,0.0,1174.0
2137,SH000269,09.12.2019,12:00:00,372.4,53.2,752.0,0.0,1177.6
2138,SH000269,09.12.2019,12:30:00,370.4,54.0,748.8,0.0,1173.1999999999998
2139,SH000269,09.12.2019,13:00:00,374.0,55.6,756.0,0.0,1185.6
2140,SH000269,09.12.2019,13:30:00,372.4,54.0,752.8,0.0,1179.1999999999998
2141,SH000269,09.12.2019,14:00:00,373.6,54.0,755.2,0.0,1182.8000000000002
2142,SH000269,09.12.2019,14:30:00,375.6,53.2,759.2,0.0,1188.0
2143,SH000269,09.12.2019,15:00:00,375.6,53.6,757.6,0.0,1186.8000000000002
2144,SH000269,09.12.2019,15:30:00,373.2,52.8,753.6,0.0,1179.6
2145,SH000269,09.12.2019,16:00:00,374.0,52.8,756.0,0.0,1182.8
2146,SH000269,09.12.2019,16:30:00,375.6,53.2,758.4,0.0,1187.2
2147,SH000269,09.12.2019,17:00:00,371.2,52.4,749.6,0.0,1173.2
2148,SH000269,09.12.2019,17:30:00,371.2,53.2,750.4,0.0,1174.8
2149,SH000269,09.12.2019,18:00:00,370.8,53.2,748.8,0.0,1172.8
2150,SH000269,09.12.2019,18:30:00,371.2,52.8,749.6,0.0,1173.6
2151,SH000269,09.12.2019,19:00:00,371.2,53.2,749.6,0.0,1174.0
2152,SH000269,09.12.2019,19:30:00,370.0,53.6,747.2,0.0,1170.8000000000002
2153,SH000269,09.12.2019,20:00:00,367.2,51.6,741.6,0.0,1160.4
2154,SH000269,09.12.2019,20:30:00,369.2,52.8,745.6,0.0,1167.6
2155,SH000269,09.12.2019,21:00:00,365.6,51.6,738.4,0.0,1155.6
2156,SH000269,09.12.2019,21:30:00,369.2,53.2,745.6,0.0,1168.0
2157,SH000269,09.12.2019,22:00:00,363.6,51.6,733.6,0.0,1148.8000000000002
2158,SH000269,09.12.2019,22:30:00,364.8,51.2,736.8,0.0,1152.8
2159,SH000269,09.12.2019,23:00:00,360.8,50.0,728.8,0.0,1139.6
2160,SH000269,09.12.2019,23:30:00,360.0,50.4,727.2,0.0,1137.6
2161,SH000269,10.12.2019,00:00:00,357.2,50.4,721.6,0.0,1129.2
2162,SH000269,10.12.2019,00:30:00,350.8,49.2,709.6,0.0,1109.6
2163,SH000269,10.12.2019,01:00:00,350.8,48.0,708.0,0.0,1106.8
2164,SH000269,10.12.2019,01:30:00,350.4,48.0,708.0,0.0,1106.4
2165,SH000269,10.12.2019,02:00:00,346.8,47.6,700.0,0.0,1094.4
2166,SH000269,10.12.2019,02:30:00,347.6,48.0,701.6,0.0,1097.2
2167,SH000269,10.12.2019,03:00:00,345.6,48.4,699.2,0.0,1093.2
2168,SH000269,10.12.2019,03:30:00,341.2,48.0,688.8,0.0,1078.0
2169,SH000269,10.12.2019,04:00:00,342.8,48.8,693.6,0.0,1085.2
2170,SH000269,10.12.2019,04:30:00,343.6,48.8,694.4,0.0,1086.8
2171,SH000269,10.12.2019,05:00:00,344.0,48.0,694.4,0.0,1086.4
2172,SH000269,10.12.2019,05:30:00,346.0,48.0,698.4,0.0,1092.4
2173,SH000269,10.12.2019,06:00:00,344.0,47.2,694.4,0.0,1085.6
2174,SH000269,10.12.2019,06:30:00,346.0,46.4,698.4,0.0,1090.8
2175,SH000269,10.12.2019,07:00:00,350.4,47.2,707.2,0.0,1104.8
2176,SH000269,10.12.2019,07:30:00,351.6,49.2,711.2,0.0,1112.0
2177,SH000269,10.12.2019,08:00:00,354.0,50.0,715.2,0.0,1119.2
2178,SH000269,10.12.2019,08:30:00,355.6,48.8,717.6,0.0,1122.0
2179,SH000269,10.12.2019,09:00:00,356.0,48.8,718.4,0.0,1123.2
2180,SH000269,10.12.2019,09:30:00,362.8,50.4,732.8,0.0,1146.0
2181,SH000269,10.12.2019,10:00:00,358.4,48.8,723.2,0.0,1130.4
2182,SH000269,10.12.2019,10:30:00,361.6,48.8,730.4,0.0,1140.8
2183,SH000269,10.12.2019,11:00:00,365.2,50.0,737.6,0.0,1152.8
2184,SH000269,10.12.2019,11:30:00,367.2,51.6,741.6,0.0,1160.4
2185,SH000269,10.12.2019,12:00:00,371.6,52.8,751.2,0.0,1175.6000000000001
2186,SH000269,10.12.2019,12:30:00,374.8,54.4,757.6,0.0,1186.8
2187,SH000269,10.12.2019,13:00:00,374.0,54.4,756.0,0.0,1184.4
2188,SH000269,10.12.2019,13:30:00,377.2,54.8,762.4,0.0,1194.4
2189,SH000269,10.12.2019,14:00:00,376.8,54.0,761.6,0.0,1192.4
2190,SH000269,10.12.2019,14:30:00,375.2,53.2,758.4,0.0,1186.8
2191,SH000269,10.12.2019,15:00:00,376.4,52.8,760.0,0.0,1189.2
2192,SH000269,10.12.2019,15:30:00,378.0,53.6,763.2,0.0,1194.8000000000002
2193,SH000269,10.12.2019,16:00:00,374.0,52.4,755.2,0.0,1181.6
2194,SH000269,10.12.2019,16:30:00,373.6,52.8,754.4,0.0,1180.8
2195,SH000269,10.12.2019,17:00:00,373.2,52.8,754.4,0.0,1180.4
2196,SH000269,10.12.2019,17:30:00,369.2,51.6,745.6,0.0,1166.4
2197,SH000269,10.12.2019,18:00:00,370.8,52.8,749.6,0.0,1173.2
2198,SH000269,10.12.2019,18:30:00,368.4,52.0,744.8,0.0,1165.1999999999998
2199,SH000269,10.12.2019,19:00:00,368.8,52.0,744.8,0.0,1165.6
2200,SH000269,10.12.2019,19:30:00,365.6,52.0,739.2,0.0,1156.8000000000002
2201,SH000269,10.12.2019,20:00:00,368.0,53.6,744.0,0.0,1165.6
2202,SH000269,10.12.2019,20:30:00,364.4,53.2,736.8,0.0,1154.3999999999999
2203,SH000269,10.12.2019,21:00:00,364.8,53.2,737.6,0.0,1155.6
2204,SH000269,10.12.2019,21:30:00,364.4,53.6,736.8,0.0,1154.8
2205,SH000269,10.12.2019,22:00:00,362.4,53.6,732.8,0.0,1148.8
2206,SH000269,10.12.2019,22:30:00,363.2,50.4,733.6,0.0,1147.2
2207,SH000269,10.12.2019,23:00:00,358.4,48.8,724.0,0.0,1131.2
2208,SH000269,10.12.2019,23:30:00,356.8,49.2,720.0,0.0,1126.0
2209,SH000269,11.12.2019,00:00:00,352.4,48.8,711.2,0.0,1112.4
2210,SH000269,11.12.2019,00:30:00,349.6,48.4,706.4,0.0,1104.4
2211,SH000269,11.12.2019,01:00:00,349.2,49.6,705.6,0.0,1104.4
2212,SH000269,11.12.2019,01:30:00,343.6,48.0,694.4,0.0,1086.0
2213,SH000269,11.12.2019,02:00:00,347.6,49.2,701.6,0.0,1098.4
2214,SH000269,11.12.2019,02:30:00,342.4,48.0,692.8,0.0,1083.1999999999998
2215,SH000269,11.12.2019,03:00:00,342.0,48.8,691.2,0.0,1082.0
2216,SH000269,11.12.2019,03:30:00,342.8,49.2,692.8,0.0,1084.8
2217,SH000269,11.12.2019,04:00:00,341.6,49.2,690.4,0.0,1081.2
2218,SH000269,11.12.2019,04:30:00,340.0,48.8,686.4,0.0,1075.2
2219,SH000269,11.12.2019,05:00:00,344.0,49.2,694.4,0.0,1087.6
2220,SH000269,11.12.2019,05:30:00,341.2,48.0,688.8,0.0,1078.0
2221,SH000269,11.12.2019,06:00:00,340.8,46.8,688.0,0.0,1075.6
2222,SH000269,11.12.2019,06:30:00,347.2,47.2,700.8,0.0,1095.1999999999998
2223,SH000269,11.12.2019,07:00:00,345.6,46.4,697.6,0.0,1089.6
2224,SH000269,11.12.2019,07:30:00,347.6,46.0,701.6,0.0,1095.2
2225,SH000269,11.12.2019,08:00:00,351.2,46.8,708.8,0.0,1106.8
2226,SH000269,11.12.2019,08:30:00,347.6,45.2,700.8,0.0,1093.6
2227,SH000269,11.12.2019,09:00:00,354.4,48.4,715.2,0.0,1118.0
2228,SH000269,11.12.2019,09:30:00,356.8,48.0,720.8,0.0,1125.6
2229,SH000269,11.12.2019,10:00:00,358.0,48.4,723.2,0.0,1129.6
2230,SH000269,11.12.2019,10:30:00,365.6,50.4,737.6,0.0,1153.6
2231,SH000269,11.12.2019,11:00:00,364.8,49.6,736.0,0.0,1150.4
2232,SH000269,11.12.2019,11:30:00,370.4,51.2,747.2,0.0,1168.8
2233,SH000269,11.12.2019,12:00:00,370.8,52.0,748.8,0.0,1171.6
2234,SH000269,11.12.2019,12:30:00,372.8,52.4,753.6,0.0,1178.8
2235,SH000269,11.12.2019,13:00:00,375.2,55.2,758.4,0.0,1188.8
2236,SH000269,11.12.2019,13:30:00,376.8,56.4,762.4,0.0,1195.6
2237,SH000269,11.12.2019,14:00:00,376.0,55.2,760.8,0.0,1192.0
2238,SH000269,11.12.2019,14:30:00,378.0,54.8,764.0,0.0,1196.8
2239,SH000269,11.12.2019,15:00:00,376.4,54.4,760.0,0.0,1190.8
2240,SH000269,11.12.2019,15:30:00,375.6,54.0,759.2,0.0,1188.8000000000002
2241,SH000269,11.12.2019,16:00:00,375.2,55.2,759.2,0.0,1189.6
2242,SH000269,11.12.2019,16:30:00,372.4,54.4,752.8,0.0,1179.6
2243,SH000269,11.12.2019,17:00:00,375.2,55.6,758.4,0.0,1189.2
2244,SH000269,11.12.2019,17:30:00,372.8,55.2,753.6,0.0,1181.6
2245,SH000269,11.12.2019,18:00:00,370.4,54.8,748.8,0.0,1174.0
2246,SH000269,11.12.2019,18:30:00,374.0,54.8,755.2,0.0,1184.0
2247,SH000269,11.12.2019,19:00:00,368.0,54.0,744.0,0.0,1166.0
2248,SH000269,11.12.2019,19:30:00,367.2,54.8,742.4,0.0,1164.4
2249,SH000269,11.12.2019,20:00:00,369.6,54.0,746.4,0.0,1170.0
2250,SH000269,11.12.2019,20:30:00,369.2,52.8,746.4,0.0,1168.4
2251,SH000269,11.12.2019,21:00:00,365.6,51.2,739.2,0.0,1156.0
2252,SH000269,11.12.2019,21:30:00,363.6,50.8,735.2,0.0,1149.6000000000001
2253,SH000269,11.12.2019,22:00:00,366.0,52.0,739.2,0.0,1157.2
2254,SH000269,11.12.2019,22:30:00,362.8,51.6,732.8,0.0,1147.2
2255,SH000269,11.12.2019,23:00:00,361.6,50.8,730.4,0.0,1142.8
2256,SH000269,11.12.2019,23:30:00,356.8,49.2,720.0,0.0,1126.0
2257,SH000269,12.12.2019,00:00:00,352.8,48.4,712.0,0.0,1113.2
2258,SH000269,12.12.2019,00:30:00,351.6,48.8,710.4,0.0,1110.8
2259,SH000269,12.12.2019,01:00:00,349.2,49.2,706.4,0.0,1104.8
2260,SH000269,12.12.2019,01:30:00,348.0,48.8,703.2,0.0,1100.0
2261,SH000269,12.12.2019,02:00:00,346.0,48.8,698.4,0.0,1093.2
2262,SH000269,12.12.2019,02:30:00,342.4,48.8,692.0,0.0,1083.2
2263,SH000269,12.12.2019,03:00:00,341.6,49.6,691.2,0.0,1082.4
2264,SH000269,12.12.2019,03:30:00,340.8,49.6,689.6,0.0,1080.0
2265,SH000269,12.12.2019,04:00:00,341.2,50.0,690.4,0.0,1081.6
2266,SH000269,12.12.2019,04:30:00,341.2,50.0,689.6,0.0,1080.8
2267,SH000269,12.12.2019,05:00:00,339.6,48.8,685.6,0.0,1074.0
2268,SH000269,12.12.2019,05:30:00,344.0,48.8,694.4,0.0,1087.2
2269,SH000269,12.12.2019,06:00:00,344.4,47.6,695.2,0.0,1087.2
2270,SH000269,12.12.2019,06:30:00,345.6,46.4,697.6,0.0,1089.6
2271,SH000269,12.12.2019,07:00:00,348.4,47.2,703.2,0.0,1098.8
2272,SH000269,12.12.2019,07:30:00,350.4,47.2,707.2,0.0,1104.8
2273,SH000269,12.12.2019,08:00:00,350.4,47.6,707.2,0.0,1105.2
2274,SH000269,12.12.2019,08:30:00,354.4,50.8,716.0,0.0,1121.2
2275,SH000269,12.12.2019,09:00:00,356.8,49.6,721.6,0.0,1128.0
2276,SH000269,12.12.2019,09:30:00,358.4,48.8,723.2,0.0,1130.4
2277,SH000269,12.12.2019,10:00:00,356.4,48.8,719.2,0.0,1124.4
2278,SH000269,12.12.2019,10:30:00,360.0,49.6,726.4,0.0,1136.0
2279,SH000269,12.12.2019,11:00:00,363.2,50.0,732.8,0.0,1146.0
2280,SH000269,12.12.2019,11:30:00,364.0,50.0,734.4,0.0,1148.4
2281,SH000269,12.12.2019,12:00:00,368.8,51.6,744.8,0.0,1165.2
2282,SH000269,12.12.2019,12:30:00,372.8,54.0,753.6,0.0,1180.4
2283,SH000269,12.12.2019,13:00:00,372.4,55.2,752.8,0.0,1180.3999999999999
2284,SH000269,12.12.2019,13:30:00,374.4,54.0,756.8,0.0,1185.1999999999998
2285,SH000269,12.12.2019,14:00:00,370.4,52.4,748.8,0.0,1171.6
2286,SH000269,12.12.2019,14:30:00,372.8,51.6,752.8,0.0,1177.2
2287,SH000269,12.12.2019,15:00:00,371.2,51.2,748.8,0.0,1171.1999999999998
2288,SH000269,12.12.2019,15:30:00,368.8,50.8,744.8,0.0,1164.4
2289,SH000269,12.12.2019,16:00:00,368.4,51.2,744.0,0.0,1163.6
2290,SH000269,12.12.2019,16:30:00,366.4,50.4,739.2,0.0,1156.0
2291,SH000269,12.12.2019,17:00:00,369.2,51.6,744.8,0.0,1165.6
2292,SH000269,12.12.2019,17:30:00,367.2,51.6,741.6,0.0,1160.4
2293,SH000269,12.12.2019,18:00:00,363.2,50.4,733.6,0.0,1147.2
2294,SH000269,12.12.2019,18:30:00,362.0,49.2,730.4,0.0,1141.6
2295,SH000269,12.12.2019,19:00:00,361.6,50.4,730.4,0.0,1142.4
2296,SH000269,12.12.2019,19:30:00,365.6,51.6,737.6,0.0,1154.8000000000002
2297,SH000269,12.12.2019,20:00:00,363.2,52.8,734.4,0.0,1150.4
2298,SH000269,12.12.2019,20:30:00,362.0,53.2,732.0,0.0,1147.2
2299,SH000269,12.12.2019,21:00:00,362.8,53.6,733.6,0.0,1150.0
2300,SH000269,12.12.2019,21:30:00,360.0,53.2,728.0,0.0,1141.2
2301,SH000269,12.12.2019,22:00:00,359.2,53.6,726.4,0.0,1139.2
2302,SH000269,12.12.2019,22:30:00,359.6,54.0,727.2,0.0,1140.8000000000002
2303,SH000269,12.12.2019,23:00:00,355.6,49.6,717.6,0.0,1122.8000000000002
2304,SH000269,12.12.2019,23:30:00,351.2,47.2,708.8,0.0,1107.1999999999998
2305,SH000269,13.12.2019,00:00:00,352.0,47.6,710.4,0.0,1110.0
2306,SH000269,13.12.2019,00:30:00,346.4,47.2,699.2,0.0,1092.8
2307,SH000269,13.12.2019,01:00:00,345.6,47.6,697.6,0.0,1090.8000000000002
2308,SH000269,13.12.2019,01:30:00,344.8,47.2,696.0,0.0,1088.0
2309,SH000269,13.12.2019,02:00:00,342.0,47.2,691.2,0.0,1080.4
2310,SH000269,13.12.2019,02:30:00,342.0,48.0,690.4,0.0,1080.4
2311,SH000269,13.12.2019,03:00:00,342.4,47.6,692.0,0.0,1082.0
2312,SH000269,13.12.2019,03:30:00,338.8,47.2,684.0,0.0,1070.0
2313,SH000269,13.12.2019,04:00:00,337.6,47.6,681.6,0.0,1066.8000000000002
2314,SH000269,13.12.2019,04:30:00,342.0,48.4,690.4,0.0,1080.8
2315,SH000269,13.12.2019,05:00:00,337.6,47.2,682.4,0.0,1067.2
2316,SH000269,13.12.2019,05:30:00,339.6,47.2,686.4,0.0,1073.2
2317,SH000269,13.12.2019,06:00:00,340.8,46.0,687.2,0.0,1074.0
2318,SH000269,13.12.2019,06:30:00,342.0,44.8,690.4,0.0,1077.2
2319,SH000269,13.12.2019,07:00:00,346.8,46.0,700.0,0.0,1092.8
2320,SH000269,13.12.2019,07:30:00,346.8,45.2,699.2,0.0,1091.2
2321,SH000269,13.12.2019,08:00:00,346.4,46.4,699.2,0.0,1092.0
2322,SH000269,13.12.2019,08:30:00,347.2,46.4,700.8,0.0,1094.3999999999999
2323,SH000269,13.12.2019,09:00:00,350.0,46.8,706.4,0.0,1103.2
2324,SH000269,13.12.2019,09:30:00,352.4,46.0,711.2,0.0,1109.6
2325,SH000269,13.12.2019,10:00:00,356.0,46.8,716.8,0.0,1119.6
2326,SH000269,13.12.2019,10:30:00,362.8,48.0,731.2,0.0,1142.0
2327,SH000269,13.12.2019,11:00:00,364.4,48.8,735.2,0.0,1148.4
2328,SH000269,13.12.2019,11:30:00,364.4,48.8,735.2,0.0,1148.4
2329,SH000269,13.12.2019,12:00:00,366.4,49.2,739.2,0.0,1154.8
2330,SH000269,13.12.2019,12:30:00,368.8,50.4,745.6,0.0,1164.8
2331,SH000269,13.12.2019,13:00:00,378.8,54.0,765.6,0.0,1198.4
2332,SH000269,13.12.2019,13:30:00,373.2,53.2,752.8,0.0,1179.1999999999998
2333,SH000269,13.12.2019,14:00:00,373.2,52.4,753.6,0.0,1179.2
2334,SH000269,13.12.2019,14:30:00,369.6,51.2,745.6,0.0,1166.4
2335,SH000269,13.12.2019,15:00:00,374.4,52.4,756.0,0.0,1182.8
2336,SH000269,13.12.2019,15:30:00,370.8,51.6,748.0,0.0,1170.4
2337,SH000269,13.12.2019,16:00:00,374.0,52.8,754.4,0.0,1181.2
2338,SH000269,13.12.2019,16:30:00,371.6,52.0,750.4,0.0,1174.0
2339,SH000269,13.12.2019,17:00:00,368.8,51.2,744.8,0.0,1164.8
2340,SH000269,13.12.2019,17:30:00,367.2,51.2,742.4,0.0,1160.8
2341,SH000269,13.12.2019,18:00:00,366.4,50.8,740.0,0.0,1157.2
2342,SH000269,13.12.2019,18:30:00,367.2,51.2,741.6,0.0,1160.0
2343,SH000269,13.12.2019,19:00:00,366.8,50.8,740.0,0.0,1157.6
2344,SH000269,13.12.2019,19:30:00,365.2,51.6,738.4,0.0,1155.2
2345,SH000269,13.12.2019,20:00:00,366.8,52.4,740.8,0.0,1160.0
2346,SH000269,13.12.2019,20:30:00,362.8,52.0,733.6,0.0,1148.4
2347,SH000269,13.12.2019,21:00:00,365.2,52.4,738.4,0.0,1156.0
2348,SH000269,13.12.2019,21:30:00,363.2,52.0,734.4,0.0,1149.6
2349,SH000269,13.12.2019,22:00:00,361.2,52.8,730.4,0.0,1144.4
2350,SH000269,13.12.2019,22:30:00,361.2,53.2,730.4,0.0,1144.8
2351,SH000269,13.12.2019,23:00:00,359.2,53.2,726.4,0.0,1138.8
2352,SH000269,13.12.2019,23:30:00,356.0,53.2,720.0,0.0,1129.2
2353,SH000269,14.12.2019,00:00:00,355.6,49.6,717.6,0.0,1122.8000000000002
2354,SH000269,14.12.2019,00:30:00,350.0,49.2,707.2,0.0,1106.4
2355,SH000269,14.12.2019,01:00:00,349.2,49.2,705.6,0.0,1104.0
2356,SH000269,14.12.2019,01:30:00,348.0,48.4,702.4,0.0,1098.8
2357,SH000269,14.12.2019,02:00:00,344.8,48.4,696.0,0.0,1089.2
2358,SH000269,14.12.2019,02:30:00,345.2,49.2,697.6,0.0,1092.0
2359,SH000269,14.12.2019,03:00:00,343.2,47.2,692.8,0.0,1083.1999999999998
2360,SH000269,14.12.2019,03:30:00,340.0,46.4,686.4,0.0,1072.8
2361,SH000269,14.12.2019,04:00:00,338.4,46.4,683.2,0.0,1068.0
2362,SH000269,14.12.2019,04:30:00,337.2,46.0,680.8,0.0,1064.0
2363,SH000269,14.12.2019,05:00:00,341.2,46.8,688.8,0.0,1076.8
2364,SH000269,14.12.2019,05:30:00,338.8,45.2,683.2,0.0,1067.2
2365,SH000269,14.12.2019,06:00:00,340.8,44.8,688.0,0.0,1073.6
2366,SH000269,14.12.2019,06:30:00,342.4,44.8,691.2,0.0,1078.4
2367,SH000269,14.12.2019,07:00:00,344.4,45.2,694.4,0.0,1084.0
2368,SH000269,14.12.2019,07:30:00,347.2,45.2,700.0,0.0,1092.4
2369,SH000269,14.12.2019,08:00:00,347.6,44.8,700.0,0.0,1092.4
2370,SH000269,14.12.2019,08:30:00,348.4,44.4,703.2,0.0,1096.0
2371,SH000269,14.12.2019,09:00:00,354.0,46.0,713.6,0.0,1113.6
2372,SH000269,14.12.2019,09:30:00,358.8,47.2,724.0,0.0,1130.0
2373,SH000269,14.12.2019,10:00:00,356.8,46.4,719.2,0.0,1122.4
2374,SH000269,14.12.2019,10:30:00,361.2,47.2,728.8,0.0,1137.1999999999998
2375,SH000269,14.12.2019,11:00:00,361.2,46.8,728.8,0.0,1136.8
2376,SH000269,14.12.2019,11:30:00,365.6,48.0,737.6,0.0,1151.2
2377,SH000269,14.12.2019,12:00:00,369.2,49.2,744.8,0.0,1163.1999999999998
2378,SH000269,14.12.2019,12:30:00,367.6,49.6,742.4,0.0,1159.6
2379,SH000269,14.12.2019,13:00:00,371.6,50.8,750.4,0.0,1172.8
2380,SH000269,14.12.2019,13:30:00,372.4,52.0,751.2,0.0,1175.6
2381,SH000269,14.12.2019,14:00:00,372.0,51.2,750.4,0.0,1173.6
2382,SH000269,14.12.2019,14:30:00,374.8,51.2,756.0,0.0,1182.0
2383,SH000269,14.12.2019,15:00:00,372.0,50.4,751.2,0.0,1173.6
2384,SH000269,14.12.2019,15:30:00,374.0,51.6,756.0,0.0,1181.6
