Time Snap,Actual Capacity,Entering Fluid temp,Leaving Fluid temp,EVAP PRESS COMP1,EVAP PRESS COMP2,COND REF PRESS COMP1,COND REF PRESS COMP2,OIL Pressure COMP1,OIL Pressure COMP2,DP,COND SAT TEMP COMP 1,COND SAT TEMP COMP 2,EVAP SAT TEMP COM1,EVAP SAT TEMP COM2,EXPV Position COM 1,EXPV Position COM 2,SUCTION TEMP COMP 1,SUCTION TEMP COMP 2,DISCHARGE TEMP COMP 1,DISCHARGE TEMP COMP 2,SUCTION SH    COMP 1,SUCTION SH    COMP 2,DISCH     SH    COMP 1,DISCH    SH    COMP 2
02-Jan-18 2:06:30 PM IST,40,11.5,8.4,272.8,272.8,667,1130,305.2,1049.3,0.26,29.9,47.3,7,3.3,5,58,25.4,9.5,58.9,61.2,18.4,6.2,29,13.9
02-Jan-18 2:06:40 PM IST,40,11.4,8.3,272.8,272.8,666.3,1122.4,304.5,1043.8,0.26,29.9,47.1,7,3.3,5,58,25.4,9.5,58.9,61.2,18.4,6.2,29,14.1
02-Jan-18 2:06:50 PM IST,37.5,11.4,8.4,272.8,272.8,665.6,1124.4,305.2,1045.9,0.25,29.9,47.1,7,3.4,5,58,25.4,9.3,58.9,61,18.4,5.9,29,13.9
02-Jan-18 2:07:00 PM IST,37.5,11.4,8.3,272.2,272.2,664.2,1123.1,304.5,1045.2,0.26,29.8,47.1,6.9,3.4,5,58,25.4,9.1,58.9,60.8,18.5,5.7,29.1,13.7
02-Jan-18 2:07:10 PM IST,35,11.4,8.3,272.2,272.2,664.2,1111.4,303.8,1021.8,0.25,29.8,46.4,6.9,4.1,5,56,25.4,8.9,58.9,60.7,18.5,4.8,29.1,14.3
02-Jan-18 2:07:20 PM IST,35,11.3,8.3,272.2,272.2,663.5,1051.4,304.5,963.2,0.25,29.8,44.3,6.9,6,5,52,25.4,8.7,58.9,60.4,18.5,2.7,29.1,16.1
02-Jan-18 2:07:31 PM IST,32.5,11.3,8.4,274.9,274.9,663.5,1005.9,308,928.8,0.27,29.8,43.1,7.2,6.9,5,51,25.4,8.2,58.9,59.7,18.2,1.3,29.1,16.6
02-Jan-18 2:07:40 PM IST,32.5,11.3,8.9,274.9,274.9,662.8,997.7,308.7,930.8,0.27,29.7,42.9,7.2,6.9,5,49,25.4,8,58.9,58.3,18.2,1.1,29.2,15.4
02-Jan-18 2:07:50 PM IST,32.5,11.3,9.1,274.9,274.9,662.8,991.5,308.7,925.3,0.26,29.7,42.6,7.2,6.8,5,47,25.4,8,58.9,56.9,18.2,1.2,29.2,14.3
02-Jan-18 2:08:00 PM IST,32.5,11.3,9.1,274.9,274.9,662.1,988.7,308.7,923.3,0.26,29.7,42.6,7.2,6.4,5,46,25.4,7.8,58.9,55.5,18.2,1.4,29.2,12.9
02-Jan-18 2:08:10 PM IST,32.5,11.3,9.1,274.9,274.9,662.1,991.5,308,924.6,0.25,29.7,42.7,7.2,6.1,5,46,25.4,7.7,58.9,55.5,18.2,1.6,29.2,12.8
02-Jan-18 2:08:20 PM IST,32.5,11.3,8.9,274.9,274.9,662.1,991.5,308,924.6,0.26,29.7,42.7,7.2,6.1,5,44,25.4,7.7,58.9,54.5,18.2,1.6,29.2,11.8
02-Jan-18 2:08:30 PM IST,32.5,11.3,8.9,274.9,274.9,662.8,990.1,308.7,919.1,0.26,29.7,42.6,7.2,5.2,5,42,25.4,7.4,58.9,53.9,18.2,2.2,29.2,11.3
02-Jan-18 2:08:40 PM IST,32.5,11.3,8.6,277,277,662.8,992.8,308.7,915.7,0.26,29.7,42.6,7.2,4.1,5,43,25.4,7.4,58.9,53.9,18.2,3.3,29.2,11.3
02-Jan-18 2:08:51 PM IST,32.5,11.3,8.6,280.4,280.4,663.5,971.5,310,892.3,0.26,29.7,41.9,7.3,2.7,5,47,25.4,8.3,58.9,54.2,18.1,5.6,29.2,12.3
02-Jan-18 2:09:00 PM IST,32.5,11.3,8.9,280.4,280.4,662.1,960.5,312.8,879.9,0.26,29.7,41.6,7.6,2.7,5,48,25.4,9.3,58.9,54.8,17.8,6.6,29.2,13.2
02-Jan-18 2:09:10 PM IST,32.5,11.3,9.1,282.5,282.5,662.8,966,315.6,884,0.26,29.7,41.8,7.7,3.2,5,48,25.4,10,58.9,55.4,17.7,6.8,29.2,13.6
02-Jan-18 2:09:20 PM IST,35,11.3,9.2,282.5,282.5,662.8,966,315.6,884,0.26,29.7,41.8,7.7,3.2,5,48,25.4,10,58.9,55.4,17.7,6.8,29.2,13.6
02-Jan-18 2:09:30 PM IST,35,11.3,9.2,282.5,282.5,662.8,972.9,314.9,896.4,0.26,29.7,42.2,7.7,3.6,5,48,25.4,10.3,58.9,56.1,17.7,6.7,29.2,13.9
02-Jan-18 2:09:40 PM IST,37.5,11.3,9.2,281.1,281.1,662.8,984.6,314.2,904.7,0.26,29.7,42.4,7.7,3.8,5,48,25.4,10.5,58.9,56.6,17.7,6.7,29.2,14.2
02-Jan-18 2:09:50 PM IST,37.5,11.3,9.2,281.1,281.1,662.8,994.9,314.2,910.9,0.26,29.7,42.8,7.7,4.5,5,48,25.4,10.7,58.9,57.5,17.7,6.2,29.2,14.7
02-Jan-18 2:10:00 PM IST,40,11.3,9.2,280.4,280.4,663.5,1006.6,312.8,929.5,0.26,29.7,43.4,7.6,3.9,5,48,25.4,10.7,58.9,57.8,17.8,6.8,29.2,14.4
02-Jan-18 2:10:10 PM IST,40,11.3,9.1,279,279,663.5,1021.1,311.4,942.6,0.26,29.7,43.4,7.6,3.9,5,48,25.4,10.7,58.9,57.8,17.8,6.8,29.2,14.4
02-Jan-18 2:10:21 PM IST,42.5,11.3,8.9,279,279,663.5,1021.1,311.4,942.6,0.26,29.7,43.4,7.4,2.9,5,50,25.5,10.5,58.9,57.9,18.1,7.6,29.2,14.5
02-Jan-18 2:10:30 PM IST,42.5,11.3,8.9,277.7,277.7,663.5,1055.5,310,942.6,0.26,29.7,43.8,7.3,2.9,5,52,25.5,10.5,58.9,58.1,18.2,7.6,29.2,14.3
02-Jan-18 2:10:40 PM IST,42.5,11.3,8.7,277,277,663.5,1103.8,309.4,979.1,0.26,29.7,45.2,7.3,2.1,5,54,25.5,10.6,58.9,58.5,18.2,8.5,29.2,13.3
02-Jan-18 2:10:50 PM IST,42.5,11.3,8.6,275.6,275.6,662.8,1103.8,308.7,1028.7,0.26,29.7,46.8,7.2,1.9,5,54,25.5,10.6,58.9,59.1,18.3,8.7,29.2,12.3
02-Jan-18 2:11:00 PM IST,42.5,11.3,8.4,274.9,274.9,662.1,1111.4,306.6,1034.9,0.26,29.7,46.9,7.2,2,5,55,25.5,10.7,58.9,59.7,18.3,8.7,29.2,12.8
02-Jan-18 2:11:10 PM IST,42.5,11.3,8.4,274.9,274.9,662.1,1111.4,306.6,1034.9,0.26,29.7,46.9,7.2,2,5,55,25.5,10.7,58.9,59.7,18.3,8.7,29.2,12.8
02-Jan-18 2:11:20 PM IST,42.5,11.3,8.4,274.9,274.9,662.8,1130,306.6,1051.4,0.26,29.7,47.4,7.2,2.4,5,56,25.5,10.7,58.9,60,18.3,8.3,29.2,12.6
02-Jan-18 2:11:31 PM IST,42.5,11.4,8.4,274.9,274.9,662.8,1139.6,308,1057.6,0.26,29.7,47.6,7.2,2.9,5,56,25.5,10.7,58.9,60.4,18.3,7.8,29.2,12.8
02-Jan-18 2:11:40 PM IST,42.5,11.4,8.4,274.9,274.9,663.5,1143.7,308,1063.8,0.26,29.7,47.6,7.2,3.2,5,56,25.5,10.5,58.9,60.6,18.3,7.3,29.2,13
02-Jan-18 2:11:50 PM IST,42.5,11.4,8.4,274.2,274.2,664.2,1144.4,305.2,1067.3,0.26,29.7,47.9,7,3.2,5,57,25.5,10.3,58.9,60.6,18.5,7.1,29.2,12.7
02-Jan-18 2:12:01 PM IST,42.5,11.4,8.4,272.8,272.8,663.5,1144.4,305.2,1070,0.25,29.7,47.9,7,3.3,5,56,25.5,9.9,58.9,60.8,18.5,6.6,29.2,12.9
02-Jan-18 2:12:10 PM IST,42.5,11.4,8.4,272.8,272.8,663.5,1144.4,305.2,1070,0.26,29.7,47.9,7,3.3,5,56,25.5,9.9,58.9,60.8,18.5,6.6,29.2,12.9
02-Jan-18 2:12:20 PM IST,42.5,11.4,8.4,272.8,272.8,662.8,1132,304.5,1052.8,0.26,29.7,47.3,7,3.2,5,58,25.5,9.7,58.9,60.9,18.5,6.5,29.2,13.6
02-Jan-18 2:12:30 PM IST,42.5,11.5,8.3,272.8,272.8,662.1,1118.2,304.5,1041.8,0.26,29.7,46.9,6.9,3.1,5,58,25.5,9.7,58.9,61,18.6,6.6,29.2,14.1
02-Jan-18 2:12:40 PM IST,42.5,11.5,8.3,272.8,272.8,660.1,1115.5,305.2,1038.3,0.26,29.6,46.8,6.9,3.2,5,59,25.5,9.7,58.9,61,18.6,6.5,29.3,14.2
02-Jan-18 2:12:50 PM IST,42.5,11.5,8.4,272.8,272.8,660.1,1116.2,305.9,1039.7,0.26,29.6,46.8,6.9,3.4,5,59,25.5,9.7,58.9,60.9,18.6,6.3,29.3,14.1
02-Jan-18 2:13:00 PM IST,42.5,11.6,8.4,272.8,272.8,660.1,1116.2,305.9,1039.7,0.26,29.6,46.8,6.9,3.4,5,59,25.5,9.7,58.9,60.9,18.6,6.3,29.3,14.1
02-Jan-18 2:13:10 PM IST,42.5,11.6,8.4,272.8,272.8,658.7,1120.3,305.9,1043.8,0.26,29.6,46.8,6.9,3.6,5,58,25.5,9.3,58.9,60.6,18.6,5.7,29.3,13.8
02-Jan-18 2:13:20 PM IST,42.5,11.6,8.4,272.8,272.8,658.7,1122.4,304.5,1045.9,0.26,29.6,47.1,6.9,3.6,5,57,25.5,9.1,58.9,60.5,18.6,5.5,29.3,13.4
02-Jan-18 2:13:30 PM IST,42.5,11.7,8.4,272.8,272.8,657.3,1128.6,304.5,1052.1,0.26,29.6,47.3,6.9,3.6,5,57,25.5,8.9,58.9,60.4,18.6,5.3,29.3,13.1
02-Jan-18 2:13:40 PM IST,42.5,11.7,8.4,272.8,272.8,658.7,1147.2,305.2,1067.3,0.26,29.6,47.8,6.9,3.4,5,57,25.5,9,58.9,60.4,18.6,5.6,29.3,12.6
02-Jan-18 2:13:50 PM IST,42.5,11.7,8.4,272.8,272.8,658.7,1136.8,305.9,1060.4,0.26,29.6,47.4,6.9,3.4,5,57,25.5,9.1,58.9,60.4,18.6,5.7,29.3,13
02-Jan-18 2:14:00 PM IST,42.5,11.7,8.4,272.8,272.8,658.7,1136.8,305.9,1060.4,0.26,29.6,47.4,6.9,3.4,5,57,25.5,9.1,58.9,60.4,18.6,5.7,29.3,13
02-Jan-18 2:14:10 PM IST,42.5,11.7,8.4,272.8,272.8,658.7,1133.4,305.9,1056.2,0.26,29.6,47.4,6.9,3.3,5,58,25.5,9.4,58.9,60.5,18.6,6.1,29.3,13.1
02-Jan-18 2:14:20 PM IST,42.5,11.6,8.4,272.8,272.8,658.7,1146.5,305.9,1065.2,0.27,29.6,47.8,7,3.5,5,57,25.5,9.4,58.9,60.5,18.5,5.9,29.3,12.7
02-Jan-18 2:14:30 PM IST,42.5,11.6,8.4,272.8,272.8,659.4,1141,305.9,1062.4,0.26,29.6,47.6,7,3.6,5,57,25.5,9.4,58.9,60.5,18.5,5.8,29.3,12.9
02-Jan-18 2:14:40 PM IST,42.5,11.6,8.4,272.8,272.8,658.7,1132,305.2,1054.2,0.26,29.6,47.3,7,3.4,5,57,25.5,9.2,58.9,60.5,18.5,5.8,29.3,13.2
02-Jan-18 2:14:50 PM IST,42.5,11.5,8.3,272.8,272.8,657.3,1132,305.2,1054.2,0.26,29.6,47.3,7,3.4,5,57,25.5,9.2,58.9,60.5,18.5,5.8,29.3,13.2
02-Jan-18 2:15:01 PM IST,40,11.5,8.3,272.8,272.8,657.3,1123.1,305.2,1050.7,0.26,29.6,47.2,6.9,3.2,5,58,25.5,9.4,58.9,60.5,18.6,6.2,29.3,13.3
02-Jan-18 2:15:10 PM IST,40,11.5,8.3,272.8,272.8,657.3,1130.6,305.9,1050,0.26,29.4,47.3,6.9,3.3,5,58,25.5,9.5,58.9,60.6,18.6,6.2,29.5,13.3
02-Jan-18 2:15:20 PM IST,40,11.5,8.4,272.8,272.8,656.6,1130,305.9,1050,0.26,29.4,47.2,6.9,3.4,5,58,25.5,9.5,58.9,60.6,18.6,6.1,29.5,13.4
02-Jan-18 2:15:30 PM IST,37.5,11.5,8.4,272.8,272.8,656.6,1124.4,305.2,1049.3,0.26,29.4,47.2,6.9,3.4,5,57,25.5,9.3,58.9,60.5,18.6,5.9,29.5,13.3
02-Jan-18 2:15:40 PM IST,37.5,11.4,8.4,272.2,272.2,655.9,1141.7,304.5,1063.1,0.25,29.4,47.6,6.9,3.4,5,57,25.5,9.1,58.9,60.4,18.6,5.7,29.5,12.8
02-Jan-18 2:15:50 PM IST,35,11.4,8.4,272.2,272.2,655.9,1141.7,304.5,1063.1,0.26,29.4,47.6,6.9,3.4,5,57,25.5,9.1,58.9,60.4,18.6,5.7,29.5,12.8
02-Jan-18 2:16:00 PM IST,35,11.4,8.3,272.2,272.2,658.7,1136.2,303.8,1054.9,0.26,29.4,47.4,6.9,3.6,5,55,25.5,8.9,58.9,60.4,18.6,5.3,29.5,13
02-Jan-18 2:16:10 PM IST,35,11.4,8.6,272.2,272.2,658.7,1070.7,305.9,983.2,0.26,29.6,44.9,7,5.9,5,51,25.5,8.9,58.9,60.3,18.5,3,29.3,15.4
02-Jan-18 2:16:20 PM IST,32.5,11.4,8.6,275.6,275.6,657.3,1012.1,308.7,933.6,0.26,29.6,43.3,7.2,6.7,5,50,25.5,8.3,58.9,59.8,18.3,1.6,29.3,16.5
02-Jan-18 2:16:30 PM IST,32.5,11.3,9.1,275.6,275.6,657.3,1006.6,308.7,933.6,0.26,29.6,43.2,7.2,6.7,5,49,25.5,7.9,58.9,58.6,18.3,1.2,29.3,15.4
02-Jan-18 2:16:41 PM IST,32.5,11.3,9.1,275.6,275.6,656.6,983.9,308,927.4,0.26,29.4,42.8,7.2,6.7,5,47,25.5,7.8,58.9,56.1,18.3,1.1,29.5,13.3
02-Jan-18 2:16:50 PM IST,32.5,11.3,9.1,275.6,275.6,656.6,983.9,308,927.4,0.26,29.4,42.8,7.2,6.7,5,47,25.5,7.8,58.9,56.1,18.3,1.1,29.5,13.3
02-Jan-18 2:17:00 PM IST,32.5,11.3,9.1,275.6,275.6,655.9,978.4,308,913.6,0.26,29.4,42.4,7.2,6.3,5,45,25.5,7.6,58.9,55.2,18.3,1.3,29.5,12.8
02-Jan-18 2:17:10 PM IST,32.5,11.3,8.9,275.6,275.6,655.2,974.9,308.7,897.8,0.26,29.4,42.2,7.2,4.8,5,44,25.5,7.3,58.9,54.8,18.3,2.5,29.5,12.6
02-Jan-18 2:17:20 PM IST,32.5,11.3,8.7,275.6,275.6,655.2,970.8,308.7,889.5,0.25,29.4,41.9,7.2,3.8,5,45,25.5,7.8,58.9,54.8,18.3,4,29.5,12.9
02-Jan-18 2:17:30 PM IST,32.5,11.3,8.6,278.4,278.4,655.9,966.7,310.7,885.4,0.26,29.4,41.8,7.4,3.2,5,45,25.5,8.9,58.9,55.2,18.1,5.7,29.5,13.4
02-Jan-18 2:17:40 PM IST,32.5,11.3,8.7,278.4,278.4,655.9,966.7,310.7,885.4,0.26,29.4,41.8,7.4,3.2,5,45,25.5,8.9,58.9,55.2,18.1,5.7,29.5,13.4
02-Jan-18 2:17:50 PM IST,32.5,11.3,8.7,280.4,280.4,655.9,966,312.8,885.4,0.27,29.4,41.8,7.6,3.3,5,48,25.5,9.7,58.9,55.7,17.9,6.4,29.5,13.9
02-Jan-18 2:18:00 PM IST,32.5,11.3,8.9,281.8,281.8,655.9,966.7,314.9,887.4,0.26,29.4,41.8,7.7,3.6,5,48,25.5,10.1,58.9,56.3,17.8,6.5,29.5,14.5
02-Jan-18 2:18:10 PM IST,32.5,11.3,9.1,281.8,281.8,655.9,968,314.2,886.7,0.26,29.4,41.8,7.7,3.8,5,48,25.5,10.3,58.9,56.7,17.8,6.5,29.5,14.9
02-Jan-18 2:18:20 PM IST,35,11.3,9.2,281.1,281.1,655.2,962.5,314.2,882.6,0.26,29.4,41.7,7.7,4.1,5,49,25.5,10.4,58.9,57.1,17.8,6.3,29.5,15.4
02-Jan-18 2:18:30 PM IST,35,11.3,9.2,281.1,281.1,655.9,963.9,312.1,885.4,0.26,29.4,41.8,7.6,4.1,5,49,25.5,10.4,58.9,57.1,17.9,6.3,29.5,15.3
02-Jan-18 2:18:41 PM IST,37.5,11.3,9.2,281.1,281.1,655.9,963.9,312.1,885.4,0.26,29.4,41.8,7.6,4.4,5,49,25.5,10.6,58.9,57.4,17.9,6.2,29.5,15.6
02-Jan-18 2:18:50 PM IST,37.5,11.3,9.2,279.7,279.7,655.9,973.6,312.1,890.9,0.25,29.4,41.9,7.5,4.7,5,49,25.5,10.4,58.9,57.6,18,5.7,29.5,15.7
02-Jan-18 2:19:00 PM IST,37.5,11.3,9.1,279.7,279.7,655.9,972.9,312.1,892.9,0.26,29.4,42.1,7.5,4.9,5,49,25.5,10.4,58.9,57.6,18,5.5,29.5,15.5
02-Jan-18 2:19:10 PM IST,37.5,11.3,9.1,279,279,655.9,972.2,311.4,893.6,0.26,29.4,42.1,7.4,5.1,5,49,25.5,10.4,58.9,57.6,18.1,5.3,29.5,15.5
02-Jan-18 2:19:20 PM IST,40,11.3,9.1,279,279,655.9,992.8,310.7,919.8,0.26,29.4,42.9,7.4,4.6,5,50,25.5,10.2,58.9,57.4,18.1,5.6,29.5,14.5
02-Jan-18 2:19:30 PM IST,40,11.3,9.1,279,279,655.9,992.8,310.7,919.8,0.26,29.4,42.9,7.4,4.6,5,50,25.5,10.2,58.9,57.4,18.1,5.6,29.5,14.5
02-Jan-18 2:19:40 PM IST,40,11.3,9.1,277,277,656.6,1048.7,310,974.9,0.26,29.4,44.9,7.3,3.3,5,52,25.5,10,58.9,57.4,18.2,6.7,29.5,12.5
02-Jan-18 2:19:50 PM IST,42.5,11.3,8.8,275.6,275.6,657.3,1087.9,308.7,1010.8,0.26,29.4,46.2,7.2,1.9,5,53,25.5,10.1,58.9,57.7,18.3,8.2,29.5,11.5
02-Jan-18 2:20:01 PM IST,42.5,11.3,8.4,275.6,275.6,657.3,1108.6,306.6,1030.1,0.26,29.6,46.7,7.2,1.5,5,54,25.5,10.3,58.9,58.3,18.3,8.8,29.3,11.6
02-Jan-18 2:20:10 PM IST,42.5,11.3,8.3,275.6,275.6,658.7,1123.1,308.7,1043.8,0.26,29.6,47.2,7.2,1.9,5,55,25.5,10.6,58.9,59.1,18.3,8.7,29.3,11.9
02-Jan-18 2:20:20 PM IST,42.5,11.4,8.4,277,277,660.1,1143.7,309.4,1059,0.26,29.6,47.8,7.3,2.4,5,55,25.5,10.7,58.9,59.1,18.2,8.3,29.3,11.3
02-Jan-18 2:20:30 PM IST,42.5,11.4,8.4,277,277,660.1,1143.7,309.4,1059,0.26,29.6,47.8,7.3,2.4,5,56,25.5,10.7,58.9,59.9,18.2,8.3,29.3,12.1
02-Jan-18 2:20:41 PM IST,42.5,11.4,8.4,276.3,276.3,661.4,1154.1,308.7,1072.1,0.26,29.7,48.1,7.3,2.8,5,56,25.5,10.7,58.9,60.4,18.2,7.9,29.2,12.3
02-Jan-18 2:20:50 PM IST,42.5,11.4,8.4,276.3,276.3,661.4,1157.5,308.7,1074.8,0.26,29.7,48.1,7.2,3.1,5,56,25.5,10.7,58.9,60.7,18.3,7.6,29.2,12.6
02-Jan-18 2:21:00 PM IST,45,11.4,8.4,274.9,274.9,661.4,1155.5,308,1074.2,0.26,29.7,48.1,7.1,3.3,5,56,25.5,10.5,58.9,60.9,18.4,7.2,29.2,12.8
02-Jan-18 2:21:10 PM IST,45,11.4,8.4,273.5,273.5,661.4,1149.9,305.9,1069.3,0.26,29.7,47.9,7.1,3.3,5,57,25.5,10.3,58.9,61.1,18.4,7,29.2,13.2
02-Jan-18 2:21:20 PM IST,45,11.5,8.4,273.5,273.5,661.4,1149.9,305.9,1069.3,0.27,29.7,47.9,7.1,3.3,5,57,25.5,10.3,58.9,61.1,18.4,7,29.2,13.2
02-Jan-18 2:21:30 PM IST,45,11.5,8.4,273.5,273.5,661.4,1150.6,305.9,1068.6,0.26,29.7,47.9,7.1,3.3,5,57,25.5,9.9,58.9,61.3,18.4,6.6,29.2,13.4
02-Jan-18 2:21:40 PM IST,45,11.5,8.4,273.5,273.5,662.1,1149.3,306.6,1069.3,0.26,29.7,47.9,7.1,3.4,5,57,25.5,9.8,58.9,61.3,18.4,6.4,29.2,13.4
02-Jan-18 2:21:50 PM IST,45,11.5,8.4,273.5,273.5,662.1,1144.4,305.9,1065.2,0.26,29.7,47.7,7.1,3.4,5,57,25.5,9.7,58.9,61.3,18.4,6.3,29.2,13.6
02-Jan-18 2:22:00 PM IST,45,11.6,8.4,273.5,273.5,662.8,1160.3,305.9,1078.3,0.26,29.7,48.2,7.1,3.6,5,57,25.5,9.6,58.9,61.3,18.4,6,29.2,13.1
02-Jan-18 2:22:10 PM IST,45,11.6,8.4,273.5,273.5,662.8,1154.8,305.9,1074.8,0.26,29.7,48.1,7.1,3.6,5,56,25.5,9.4,58.9,61.3,18.4,5.8,29.2,13.2
02-Jan-18 2:22:20 PM IST,45,11.7,8.4,273.5,273.5,662.8,1154.8,305.9,1074.8,0.26,29.7,48.1,7.1,3.6,5,56,25.5,9.4,58.9,61.3,18.4,5.8,29.2,13.2
02-Jan-18 2:22:31 PM IST,45,11.7,8.4,273.5,273.5,663.5,1156.8,305.9,1074.8,0.26,29.7,48.1,7.1,3.5,5,56,25.5,9.2,58.9,61.3,18.4,5.7,29.2,13.2
02-Jan-18 2:22:40 PM IST,45,11.7,8.4,273.5,273.5,663.5,1149.9,306.6,1070.7,0.26,29.7,47.9,7.1,3.4,5,57,25.5,9.4,58.9,61.3,18.4,6,29.2,13.4
02-Jan-18 2:22:50 PM IST,45,11.7,8.4,273.5,273.5,663.5,1142.4,306.6,1063.8,0.26,29.7,47.7,7.1,3.4,5,58,25.5,9.6,58.9,61.3,18.4,6.2,29.2,13.6
02-Jan-18 2:23:00 PM IST,45,11.7,8.4,273.5,273.5,664.2,1149.9,308,1070.7,0.26,29.8,47.9,7.1,3.6,5,58,25.5,9.7,58.9,61.3,18.4,6.1,29.1,13.4
02-Jan-18 2:23:10 PM IST,45,11.7,8.4,274.2,274.2,664.2,1149.9,306.6,1070,0.26,29.8,47.9,7.1,3.6,5,58,25.5,9.7,58.9,61.3,18.4,6.1,29.1,13.4
02-Jan-18 2:23:20 PM IST,45,11.7,8.4,274.2,274.2,664.2,1149.9,306.6,1070,0.25,29.8,47.9,7.1,3.7,5,57,25.5,9.6,58.9,61.3,18.4,5.9,29.1,13.4
02-Jan-18 2:23:31 PM IST,45,11.6,8.6,274.2,274.2,663.5,1143.1,305.9,1063.1,0.26,29.8,47.6,7.1,3.7,5,57,25.5,9.3,58.9,61.1,18.4,5.6,29.1,13.5
02-Jan-18 2:23:40 PM IST,45,11.6,8.4,272.8,272.8,663.5,1136.2,305.9,1061.1,0.26,29.7,47.5,6.9,3.4,5,57,25.5,9.1,58.9,61,18.6,5.7,29.2,13.5
02-Jan-18 2:23:50 PM IST,45,11.6,8.4,272.8,272.8,662.8,1139.6,305.9,1061.1,0.26,29.7,47.7,6.9,3.3,5,58,25.5,9.4,58.9,61,18.6,6.1,29.2,13.3
02-Jan-18 2:24:00 PM IST,45,11.5,8.4,272.8,272.8,662.8,1143.1,305.9,1062.4,0.26,29.7,47.7,6.9,3.5,5,58,25.5,9.4,58.9,61,18.6,5.9,29.2,13.3
02-Jan-18 2:24:10 PM IST,42.5,11.6,8.4,272.8,272.8,662.8,1143.1,305.9,1062.4,0.27,29.7,47.7,6.9,3.5,5,58,25.5,9.4,58.9,61,18.6,5.9,29.2,13.3
02-Jan-18 2:24:20 PM IST,42.5,11.6,8.4,272.8,272.8,662.1,1152,305.9,1074.8,0.26,29.7,48.1,6.9,3.6,5,57,25.5,9.3,58.9,61,18.6,5.7,29.2,12.9
02-Jan-18 2:24:30 PM IST,40,11.5,8.4,272.2,272.2,661.4,1161.7,304.5,1083.1,0.27,29.7,48.4,6.9,3.6,5,56,25.5,9,58.9,60.9,18.6,5.4,29.2,12.5
02-Jan-18 2:24:41 PM IST,40,11.5,8.4,272.2,272.2,662.1,1170.6,304.5,1089.3,0.26,29.7,48.5,6.9,3.5,5,55,25.5,8.8,58.9,60.9,18.6,5.3,29.2,12.4
02-Jan-18 2:24:51 PM IST,40,11.4,8.3,272.2,272.2,662.1,1147.2,304.5,1063.8,0.26,29.7,48.1,6.9,2.9,5,56,25.5,9.1,58.9,61.1,18.6,6.2,29.2,13
02-Jan-18 2:25:00 PM IST,40,11.4,8.2,272.2,272.2,662.1,1152,304.5,1070.7,0.26,29.7,48.1,6.9,2.9,5,56,25.5,9.1,58.9,61.1,18.6,6.2,29.2,13
02-Jan-18 2:25:10 PM IST,40,11.4,8.2,272.2,272.2,662.1,1152,304.5,1070.7,0.26,29.7,48.1,6.9,3.2,5,58,25.5,9.4,58.9,61.3,18.6,6.2,29.2,13.2
02-Jan-18 2:25:20 PM IST,37.5,11.4,8.2,272.8,272.8,662.1,1154.1,305.9,1072.1,0.27,29.7,48.1,7,3.4,5,57,25.5,9.6,58.9,61.3,18.5,6.2,29.2,13.2
02-Jan-18 2:25:30 PM IST,35,11.4,8.4,272.8,272.8,662.1,1154.1,305.2,1072.8,0.26,29.7,47.9,7,3.7,5,55,25.5,9.3,58.9,61.2,18.5,5.6,29.2,13.3
02-Jan-18 2:25:40 PM IST,35,11.4,8.4,272.8,272.8,662.1,1110.7,305.2,1019,0.26,29.7,46.2,7,5.6,5,52,25.5,9.1,58.9,61.1,18.5,3.5,29.2,14.9
02-Jan-18 2:25:50 PM IST,35,11.3,8.4,274.2,274.2,662.1,1044.5,306.6,960.5,0.26,29.7,44.2,7.1,6.7,5,49,25.5,8.3,58.9,60.6,18.4,1.6,29.2,16.4
02-Jan-18 2:26:00 PM IST,35,11.3,8.8,274.2,274.2,662.1,1044.5,306.6,960.5,0.26,29.7,44.2,7.1,6.7,5,49,25.5,8.3,58.9,60.6,18.4,1.6,29.2,16.4
02-Jan-18 2:26:11 PM IST,35,11.3,8.8,275.6,275.6,662.1,1014.9,308.7,937,0.26,29.7,43.4,7.2,6.8,5,49,25.5,8,58.9,59.5,18.3,1.2,29.2,16.1
02-Jan-18 2:26:20 PM IST,32.5,11.3,9.1,275.6,275.6,662.8,1019,308.7,949.4,0.26,29.7,43.6,7.2,6.6,5,47,25.5,7.9,58.9,57.9,18.3,1.3,29.2,14.3
02-Jan-18 2:26:31 PM IST,32.5,11.3,9.1,275.6,275.6,662.1,1014.9,308,943.9,0.26,29.7,43.4,7.2,6.3,5,44,25.5,7.8,58.9,56.7,18.3,1.5,29.2,13.3
02-Jan-18 2:26:40 PM IST,35,11.3,9.1,275.6,275.6,661.4,1005.9,308,932.9,0.26,29.7,43.1,7.2,5.5,5,43,25.5,7.6,58.9,55.8,18.3,2.1,29.2,12.7
02-Jan-18 2:26:50 PM IST,35,11.3,8.9,275.6,275.6,660.8,997.7,308.7,918.4,0.26,29.7,42.8,7.2,4.4,5,43,25.5,7.4,58.9,55.8,18.3,3,29.2,13
02-Jan-18 2:27:00 PM IST,35,11.3,8.9,275.6,275.6,660.8,997.7,308.7,918.4,0.25,29.7,42.8,7.2,4.4,5,43,25.5,7.4,58.9,55.4,18.3,3,29.2,12.6
